Date,Open,High,Low,Close,Volume,Adj Close
2015-05-04,3902.659912,4011.189941,3806.439941,3990.379883,000,3990.379883
2015-04-27,4121.100098,4127.50,3728.810059,3886.310059,000,3886.310059
2015-04-20,4079.850098,4144.669922,4027.969971,4100.790039,000,4100.790039
2015-04-13,4082.00,4146.049805,4026.899902,4055.550049,000,4055.550049
2015-04-06,3907.149902,4095.73999,3904.550049,4080.310059,000,4080.310059
2015-03-30,4085.189941,4100.080078,3871.560059,3931.360107,000,3931.360107
2015-03-23,4203.839844,4203.839844,3841.280029,4032.330078,000,4032.330078
2015-03-16,4098.540039,4315.00,4098.220215,4239.859863,000,4239.859863
2015-03-09,4012.909912,4107.390137,3931.51001,4072.820068,000,4072.820068
2015-03-02,3879.780029,4085.780029,3854.929932,4000.540039,000,4000.540039
2015-02-23,3878.169922,3947.189941,3811.669922,3882.850098,000,3882.850098
2015-02-17,3717.419922,3856.790039,3704.919922,3856.76001,000,3856.76001
2015-02-09,3593.310059,3715.840088,3578.399902,3714.669922,000,3714.669922
2015-02-02,3725.810059,3730.050049,3495.73999,3606.169922,000,3606.169922
2015-01-26,3689.73999,3790.689941,3618.75,3705.77002,000,3705.77002
2015-01-20,3641.350098,3705.26001,3553.370117,3692.100098,000,3692.100098
2015-01-12,3578.76001,3683.370117,3538.370117,3622.790039,000,3622.790039
2015-01-05,3434.909912,3565.459961,3374.600098,3538.949951,000,3538.949951
2014-12-29,3482.139893,3508.860107,3432.110107,3454.27002,000,3454.27002
2014-12-22,3520.50,3534.939941,3327.919922,3485.459961,000,3485.459961
2014-12-15,3448.949951,3567.889893,3277.830078,3545.580078,000,3545.580078
2014-12-08,3452.419922,3567.75,3420.649902,3420.649902,000,3420.649902
2014-12-01,3428.570068,3461.300049,3387.850098,3452.419922,000,3452.419922
2014-11-24,3354.26001,3481.219971,3354.26001,3437.719971,000,3437.719971
2014-11-17,3245.060059,3364.709961,3244.399902,3342.97998,000,3342.97998
2014-11-10,3293.959961,3369.870117,3236.199951,3254.449951,000,3254.449951
2014-11-03,3358.830078,3388.909912,3241.060059,3279.25,000,3279.25
2014-10-27,3233.149902,3421.149902,3211.280029,3354.320068,000,3354.320068
2014-10-20,3027.01001,3255.139893,3020.399902,3244.189941,000,3244.189941
2014-10-13,3017.27002,3048.780029,2860.449951,3017.540039,000,3017.540039
2014-10-06,3114.52002,3121.689941,2973.629883,3012.050049,000,3012.050049
2014-09-29,3097.780029,3152.159912,2998.22998,3093.050049,000,3093.050049
2014-09-22,3101.870117,3162.050049,3055.870117,3127.090088,000,3127.090088
2014-09-15,3076.26001,3137.02002,3006.47998,3108.26001,000,3108.26001
2014-09-08,3083.860107,3141.919922,3064.620117,3081.699951,000,3081.699951
2014-09-02,3152.850098,3161.699951,3037.100098,3087.77002,000,3087.77002
2014-08-25,3043.709961,3142.149902,3041.189941,3131.889893,000,3131.889893
2014-08-18,2911.199951,2980.72998,2911.199951,2952.219971,000,2952.219971
2014-08-11,2798.949951,2930.51001,2776.199951,2911.199951,000,2911.199951
2014-08-04,2762.090088,2801.860107,2734.830078,2785.459961,000,2785.459961
2014-07-28,2752.060059,2862.810059,2704.860107,2743.50,000,2743.50
2014-07-21,2719.080078,2823.840088,2694.179932,2747.179932,000,2747.179932
2014-07-14,2817.110107,2820.719971,2647.52002,2724.320068,000,2724.320068
2014-07-07,2848.090088,2860.73999,2710.780029,2794.379883,000,2794.379883
2014-06-30,2765.169922,2863.72998,2760.139893,2854.97998,000,2854.97998
2014-06-23,2750.949951,2814.649902,2719.050049,2764.47998,000,2764.47998
2014-06-16,2701.850098,2749.459961,2690.600098,2749.219971,000,2749.219971
2014-06-09,2670.320068,2720.280029,2655.179932,2707.139893,000,2707.139893
2014-06-02,2592.310059,2679.899902,2543.030029,2662.52002,000,2662.52002
2014-05-27,2568.169922,2614.139893,2566.389893,2586.709961,000,2586.709961
2014-05-19,2504.419922,2581.01001,2490.969971,2548.52002,000,2548.52002
2014-05-12,2505.169922,2583.120117,2469.800049,2502.030029,000,2502.030029
2014-05-05,2477.419922,2562.060059,2431.820068,2505.169922,000,2505.169922
2014-04-28,2434.080078,2564.340088,2361.580078,2495.649902,000,2495.649902
2014-04-21,2462.419922,2569.030029,2408.280029,2416.530029,000,2416.530029
2014-04-14,2406.209961,2488.48999,2270.47998,2445.879883,000,2445.879883
2014-04-07,2490.310059,2585.530029,2371.02002,2374.300049,000,2374.300049
2014-03-31,2535.76001,2698.320068,2478.909912,2499.570068,000,2499.570068
2014-03-24,2700.540039,2704.070068,2495.580078,2506.560059,000,2506.560059
2014-03-17,2761.850098,2853.409912,2680.040039,2685.73999,000,2685.73999
2014-03-10,2814.939941,2842.620117,2719.379883,2736.110107,000,2736.110107
2014-03-03,2784.699951,2904.719971,2747.100098,2820.439941,000,2820.439941
2014-02-24,2776.129883,2963.540039,2772.120117,2814.709961,000,2814.709961
2014-02-18,2652.340088,2787.969971,2647.709961,2758.550049,000,2758.550049
2014-02-10,2541.060059,2667.429932,2527.780029,2633.629883,000,2633.629883
2014-02-03,2536.169922,2543.290039,2402.73999,2530.820068,000,2530.820068
2014-01-27,2524.939941,2587.370117,2428.459961,2536.01001,000,2536.01001
2014-01-21,2606.590088,2638.00,2526.679932,2526.679932,000,2526.679932
2014-01-13,2487.310059,2592.179932,2405.090088,2568.899902,000,2568.899902
2014-01-06,2339.860107,2481.889893,2302.25,2481.889893,000,2481.889893
2013-12-30,2340.530029,2350.280029,2305.929932,2330.540039,000,2330.540039
2013-12-23,2288.550049,2362.300049,2288.550049,2343.909912,000,2343.909912
2013-12-16,2231.929932,2293.97998,2192.379883,2288.550049,000,2288.550049
2013-12-09,2298.419922,2298.889893,2195.659912,2221.97998,000,2221.97998
2013-12-02,2313.01001,2315.97998,2253.50,2286.02002,000,2286.02002
2013-11-25,2295.330078,2328.070068,2274.850098,2312.409912,000,2312.409912
2013-11-18,2229.159912,2297.48999,2170.52002,2286.149902,000,2286.149902
2013-11-11,2128.189941,2225.820068,2114.830078,2224.169922,000,2224.169922
2013-11-04,2180.72998,2187.320068,2046.829956,2130.219971,000,2130.219971
2013-10-28,2210.709961,2223.22998,2146.659912,2177.110107,000,2177.110107
2013-10-21,2165.209961,2216.969971,2115.719971,2209.98999,000,2209.98999
2013-10-14,2075.340088,2186.800049,2063.189941,2161.129883,000,2161.129883
2013-10-07,2186.070068,2186.070068,1990.530029,2092.159912,000,2092.159912
2013-09-30,2174.439941,2226.969971,2166.610107,2206.929932,000,2206.929932
2013-09-23,2214.679932,2228.560059,2170.409912,2195.149902,000,2195.149902
2013-09-16,2236.800049,2259.600098,2204.679932,2217.110107,000,2217.110107
2013-09-09,2164.209961,2233.379883,2164.209961,2208.189941,000,2208.189941
2013-09-03,2081.840088,2169.77002,2077.399902,2159.620117,000,2159.620117
2013-08-26,2084.850098,2128.629883,2030.579956,2057.01001,000,2057.01001
2013-08-19,2005.660034,2099.00,1994.819946,2075.169922,000,2075.169922
2013-08-12,2092.51001,2093.679932,2001.369995,2005.119995,000,2005.119995
2013-08-05,2172.48999,2191.620117,2091.300049,2104.560059,000,2104.560059
2013-07-29,2132.889893,2193.439941,2109.47998,2177.399902,000,2177.399902
2013-07-22,2170.159912,2180.959961,2079.969971,2144.050049,000,2144.050049
2013-07-15,2180.370117,2189.399902,2142.699951,2167.620117,000,2167.620117
2013-07-08,2036.949951,2194.75,2017.73999,2178.669922,000,2178.669922
2013-07-01,1980.75,2036.949951,1980.75,2036.949951,000,2036.949951
2013-06-24,1836.73999,1980.650024,1812.880005,1956.26001,000,1956.26001
2013-06-17,1925.02002,1940.25,1835.180054,1862.719971,000,1862.719971
2013-06-10,1959.060059,1961.140015,1895.390015,1906.680054,000,1906.680054
2013-06-03,1988.199951,1988.199951,1864.48999,1954.209961,000,1954.209961
2013-05-28,2004.660034,2026.890015,1977.869995,1983.77002,000,1983.77002
2013-05-20,2002.069946,2049.340088,1937.680054,1982.630005,000,1982.630005
2013-05-13,1998.189941,2068.429932,1985.880005,2006.599976,000,2006.599976
2013-05-06,1952.920044,2006.930054,1928.050049,1998.189941,000,1998.189941
2013-04-29,1925.800049,1976.550049,1890.73999,1949.390015,000,1949.390015
2013-04-22,1920.040039,1952.72998,1888.430054,1917.599976,000,1917.599976
2013-04-15,1878.910034,1920.550049,1793.420044,1919.449951,000,1919.449951
2013-04-08,1812.109985,1876.949951,1793.540039,1876.130005,000,1876.130005
2013-04-01,1830.670044,1847.719971,1784.680054,1808.189941,000,1808.189941
2013-03-25,1788.02002,1831.619995,1763.02002,1826.75,000,1826.75
2013-03-18,1764.640015,1801.630005,1758.859985,1791.650024,000,1791.650024
2013-03-11,1785.069946,1814.790039,1782.849976,1798.119995,000,1798.119995
2013-03-04,1719.97998,1791.589966,1717.48999,1789.040039,000,1789.040039
2013-02-25,1678.410034,1729.329956,1638.040039,1728.640015,000,1728.640015
2013-02-19,1681.170044,1690.900024,1640.130005,1669.839966,000,1669.839966
2013-02-11,1690.109985,1695.199951,1660.119995,1683.439941,000,1683.439941
2013-02-04,1668.959961,1698.119995,1653.599976,1690.109985,000,1690.109985
2013-01-28,1673.72998,1685.949951,1648.160034,1682.319946,000,1682.319946
2013-01-22,1664.140015,1680.469971,1649.369995,1680.119995,000,1680.119995
2013-01-14,1638.310059,1667.26001,1638.310059,1663.22998,000,1663.22998
2013-01-07,1596.880005,1643.060059,1596.109985,1638.310059,000,1638.310059
2012-12-31,1516.209961,1627.119995,1508.199951,1616.00,000,1616.00
2012-12-24,1548.300049,1551.609985,1509.130005,1517.079956,000,1517.079956
2012-12-17,1531.25,1575.219971,1529.400024,1552.420044,000,1552.420044
2012-12-10,1526.709961,1573.530029,1526.599976,1534.609985,000,1534.609985
2012-12-03,1536.569946,1541.319946,1514.310059,1526.709961,000,1526.709961
2012-11-26,1528.680054,1550.199951,1485.920044,1538.930054,000,1538.930054
2012-11-19,1456.390015,1533.01001,1443.680054,1533.01001,000,1533.01001
2012-11-12,1469.959961,1478.959961,1401.810059,1443.76001,000,1443.76001
2012-11-05,1431.560059,1473.02002,1415.589966,1444.040039,000,1444.040039
2012-10-31,1429.829956,1437.630005,1391.579956,1412.680054,000,1412.680054
2012-10-22,1505.880005,1505.880005,1422.920044,1428.77002,000,1428.77002
2012-10-15,1525.420044,1573.880005,1502.119995,1508.390015,000,1508.390015
2012-10-08,1589.709961,1592.829956,1520.76001,1522.349976,000,1522.349976
2012-10-01,1558.23999,1623.589966,1558.23999,1604.76001,000,1604.76001
2012-09-24,1590.689941,1591.48999,1536.52002,1558.23999,000,1558.23999
2012-09-17,1539.530029,1600.52002,1538.77002,1599.939941,000,1599.939941
2012-09-10,1511.27002,1544.160034,1490.400024,1543.97998,000,1543.97998
2012-09-04,1468.800049,1518.630005,1455.329956,1511.790039,000,1511.790039
2012-08-27,1476.77002,1484.060059,1454.439941,1464.170044,000,1464.170044
2012-08-20,1450.01001,1476.119995,1436.079956,1470.609985,000,1470.609985
2012-08-13,1440.140015,1470.550049,1418.439941,1449.26001,000,1449.26001
2012-08-06,1431.199951,1450.51001,1427.680054,1443.060059,000,1443.060059
2012-07-30,1513.709961,1515.77002,1405.420044,1429.209961,000,1429.209961
2012-07-23,1481.23999,1525.140015,1437.949951,1513.400024,000,1513.400024
2012-07-16,1482.97998,1537.900024,1478.579956,1504.050049,000,1504.050049
2012-07-09,1490.880005,1502.77002,1433.880005,1484.660034,000,1484.660034
2012-07-02,1476.77002,1517.319946,1472.119995,1490.390015,000,1490.390015
2012-06-25,1454.890015,1476.560059,1410.949951,1469.209961,000,1469.209961
2012-06-18,1443.280029,1485.01001,1434.51001,1468.97998,000,1468.97998
2012-06-11,1423.630005,1455.689941,1386.359985,1452.73999,000,1452.73999
2012-06-04,1381.890015,1431.910034,1356.829956,1416.180054,000,1416.180054
2012-05-29,1448.050049,1463.52002,1379.219971,1382.109985,000,1382.109985
2012-05-21,1428.349976,1480.790039,1424.209961,1467.969971,000,1467.969971
2012-05-14,1500.189941,1519.48999,1417.599976,1420.719971,000,1420.719971
2012-05-07,1472.949951,1516.599976,1461.72998,1511.880005,000,1511.880005
2012-04-30,1480.23999,1498.75,1451.069946,1451.849976,000,1451.849976
2012-04-23,1420.660034,1485.300049,1406.47998,1480.810059,000,1480.810059
2012-04-16,1333.530029,1436.140015,1306.540039,1430.560059,000,1430.560059
2012-04-09,1384.22998,1384.22998,1319.969971,1323.609985,000,1323.609985
2012-04-02,1407.099976,1420.170044,1386.869995,1403.920044,000,1403.920044
2012-03-26,1345.459961,1420.319946,1344.390015,1412.969971,000,1412.969971
2012-03-19,1337.430054,1354.359985,1316.579956,1340.300049,000,1340.300049
2012-03-12,1321.75,1344.050049,1309.50,1340.920044,000,1340.920044
2012-03-05,1324.150024,1327.060059,1270.959961,1321.199951,000,1321.199951
2012-02-27,1335.680054,1340.73999,1310.52002,1327.76001,000,1327.76001
2012-02-21,1363.77002,1363.77002,1308.280029,1349.27002,000,1349.27002
2012-02-13,1358.969971,1399.290039,1355.420044,1356.890015,000,1356.890015
2012-02-06,1375.76001,1427.26001,1353.849976,1359.25,000,1359.25
2012-01-30,1307.50,1404.109985,1304.560059,1389.26001,000,1389.26001
2012-01-23,1247.77002,1317.040039,1223.119995,1309.23999,000,1309.23999
2012-01-17,1247.439941,1273.130005,1233.02002,1242.410034,000,1242.410034
2012-01-09,1174.859985,1242.76001,1165.619995,1241.77002,000,1241.77002
2012-01-03,1110.939941,1165.709961,1096.339966,1162.910034,000,1162.910034
2011-12-27,1072.02002,1096.77002,1070.189941,1091.420044,000,1091.420044
2011-12-19,1032.640015,1076.680054,1015.799988,1074.699951,000,1074.699951
2011-12-12,1041.52002,1053.52002,1010.650024,1023.789978,000,1023.789978
2011-12-05,1077.619995,1085.459961,1032.619995,1051.150024,000,1051.150024
2011-11-28,1026.959961,1089.689941,1024.48999,1069.060059,000,1069.060059
2011-11-21,1025.72998,1035.560059,1001.330017,1001.599976,000,1001.599976
2011-11-14,1081.97998,1086.189941,1033.819946,1034.280029,000,1034.280029
2011-11-07,1105.51001,1108.640015,1057.339966,1081.97998,000,1081.97998
2011-10-31,1211.560059,1211.560059,1087.050049,1105.51001,000,1105.51001
2011-10-24,1155.829956,1215.22998,1133.670044,1211.560059,000,1211.560059
2011-10-17,1145.869995,1155.959961,1094.199951,1155.829956,000,1155.829956
2011-10-10,1116.689941,1150.680054,1116.689941,1145.869995,000,1145.869995
2011-10-03,1102.560059,1153.689941,1041.119995,1116.689941,000,1116.689941
2011-09-26,1142.50,1181.030029,1098.089966,1102.560059,000,1102.560059
2011-09-19,1191.650024,1212.319946,1113.109985,1142.50,000,1142.50
2011-09-12,1147.949951,1206.849976,1132.670044,1191.650024,000,1191.650024
2011-09-06,1147.810059,1207.579956,1114.290039,1147.949951,000,1147.949951
2011-08-29,1140.670044,1212.420044,1140.670044,1147.810059,000,1147.810059
2011-08-22,1102.900024,1148.939941,1084.319946,1140.670044,000,1140.670044
2011-08-15,1129.449951,1173.420044,1101.050049,1102.900024,000,1102.900024
2011-08-08,1140.579956,1140.579956,1053.77002,1129.449951,000,1129.449951
2011-08-01,1353.410034,1377.530029,1106.170044,1140.579956,000,1140.579956
2011-07-25,1456.089966,1456.089966,1321.420044,1353.410034,000,1353.410034
2011-07-18,1435.25,1461.22998,1397.369995,1456.089966,000,1456.089966
2011-07-11,1475.01001,1475.01001,1427.47998,1435.25,000,1435.25
2011-07-05,1477.140015,1486.569946,1457.52002,1475.01001,000,1475.01001
2011-06-27,1412.97998,1477.140015,1408.780029,1477.140015,000,1477.140015
2011-06-20,1393.949951,1439.290039,1392.670044,1412.97998,000,1412.97998
2011-06-13,1413.219971,1447.75,1392.97998,1393.949951,000,1393.949951
2011-06-06,1468.869995,1471.47998,1413.219971,1413.219971,000,1413.219971
2011-05-31,1462.140015,1485.589966,1457.680054,1468.869995,000,1468.869995
2011-05-23,1476.73999,1476.73999,1436.48999,1462.089966,000,1462.089966
2011-05-16,1498.199951,1498.459961,1460.339966,1476.73999,000,1476.73999
2011-05-09,1471.800049,1514.599976,1465.660034,1498.199951,000,1498.199951
2011-05-02,1466.719971,1495.050049,1437.619995,1471.800049,000,1471.800049
2011-04-25,1437.420044,1494.02002,1422.25,1462.099976,000,1462.099976
2011-04-18,1427.650024,1438.550049,1390.77002,1437.420044,000,1437.420044
2011-04-11,1383.790039,1429.369995,1375.109985,1427.650024,000,1427.650024
2011-04-04,1378.349976,1393.310059,1368.150024,1383.790039,000,1383.790039
2011-03-28,1305.900024,1379.569946,1303.290039,1378.349976,000,1378.349976
2011-03-21,1279.77002,1310.900024,1264.25,1305.900024,000,1305.900024
2011-03-14,1285.26001,1291.829956,1243.589966,1279.77002,000,1279.77002
2011-03-07,1298.599976,1306.530029,1269.170044,1285.26001,000,1285.26001
2011-02-28,1286.369995,1302.040039,1271.869995,1298.599976,000,1298.599976
2011-02-22,1299.569946,1299.569946,1256.150024,1286.369995,000,1286.369995
2011-02-14,1293.579956,1306.060059,1290.839966,1299.569946,000,1299.569946
2011-02-07,1292.280029,1299.890015,1271.00,1293.579956,000,1293.579956
2011-01-31,1266.76001,1297.27002,1266.76001,1292.280029,000,1292.280029
2011-01-24,1283.349976,1315.22998,1265.920044,1267.219971,000,1267.219971
2011-01-18,1322.910034,1333.810059,1283.23999,1283.349976,000,1283.349976
2011-01-10,1307.550049,1323.819946,1285.01001,1322.910034,000,1322.910034
2011-01-03,1297.630005,1318.619995,1291.859985,1307.550049,000,1307.550049
2010-12-27,1312.800049,1323.849976,1297.030029,1297.630005,000,1297.630005
2010-12-20,1301.209961,1316.670044,1289.650024,1312.800049,000,1312.800049
2010-12-13,1181.430054,1305.130005,1170.290039,1301.209961,000,1301.209961
2010-12-06,1174.47998,1183.819946,1157.719971,1181.430054,000,1181.430054
2010-11-29,1169.02002,1175.310059,1140.23999,1174.47998,000,1174.47998
2010-11-22,1173.630005,1182.25,1154.02002,1169.02002,000,1169.02002
2010-11-15,1156.619995,1176.800049,1147.349976,1173.630005,000,1173.630005
2010-11-08,1171.51001,1178.810059,1151.790039,1156.619995,000,1156.619995
2010-11-01,1165.150024,1191.189941,1155.130005,1171.51001,000,1171.51001
2010-10-25,1149.359985,1192.25,1148.829956,1165.150024,000,1165.150024
2010-10-18,1177.199951,1190.160034,1136.25,1149.359985,000,1149.359985
2010-10-11,1173.300049,1182.430054,1150.869995,1177.199951,000,1177.199951
2010-10-04,1159.140015,1176.530029,1144.209961,1173.300049,000,1173.300049
2010-09-27,1169.050049,1169.050049,1144.73999,1159.140015,000,1159.140015
2010-09-20,1151.030029,1170.97998,1140.640015,1169.050049,000,1169.050049
2010-09-13,1140.280029,1153.359985,1138.359985,1151.030029,000,1151.030029
2010-09-07,1122.890015,1140.410034,1103.77002,1140.280029,000,1140.280029
2010-08-30,1072.73999,1127.650024,1052.329956,1122.670044,000,1122.670044
2010-08-23,1072.160034,1085.530029,1037.98999,1072.73999,000,1072.73999
2010-08-16,1078.630005,1109.540039,1055.25,1072.160034,000,1072.160034
2010-08-09,1116.859985,1122.359985,1054.869995,1078.630005,000,1078.630005
2010-08-02,1059.51001,1117.099976,1059.51001,1116.859985,000,1116.859985
2010-07-26,1052.119995,1089.51001,1035.160034,1059.51001,000,1059.51001
2010-07-19,1015.640015,1052.130005,1001.799988,1052.119995,000,1052.119995
2010-07-12,1037.689941,1054.02002,1012.849976,1015.640015,000,1015.640015
2010-07-06,1006.719971,1038.670044,974.630005,1037.689941,000,1037.689941
2010-06-28,1079.209961,1092.680054,981.039978,1006.719971,000,1006.719971
2010-06-21,1098.449951,1112.430054,1056.00,1079.209961,000,1079.209961
2010-06-14,1067.640015,1102.589966,1067.640015,1098.449951,000,1098.449951
2010-06-07,1044.060059,1068.060059,1005.330017,1067.640015,000,1067.640015
2010-06-01,1052.01001,1086.170044,1037.23999,1044.060059,000,1044.060059
2010-05-24,1040.560059,1060.709961,1006.50,1052.01001,000,1052.01001
2010-05-17,1085.619995,1103.599976,1030.160034,1040.560059,000,1040.560059
2010-05-10,1047.369995,1114.390015,1047.369995,1085.619995,000,1085.619995
2010-05-03,1198.790039,1223.22998,1030.209961,1047.369995,000,1047.369995
2010-04-26,1195.76001,1229.880005,1169.599976,1198.790039,000,1198.790039
2010-04-19,1226.050049,1238.02002,1178.959961,1195.76001,000,1195.76001
2010-04-12,1246.930054,1247.089966,1216.900024,1226.050049,000,1226.050049
2010-04-05,1241.73999,1250.040039,1223.290039,1246.930054,000,1246.930054
2010-03-29,1244.650024,1250.01001,1226.349976,1241.73999,000,1241.73999
2010-03-22,1221.300049,1260.619995,1212.01001,1244.650024,000,1244.650024
2010-03-15,1228.040039,1240.969971,1214.109985,1221.300049,000,1221.300049
2010-03-08,1173.329956,1238.599976,1160.420044,1228.040039,000,1228.040039
2010-03-01,1040.76001,1173.329956,1040.76001,1173.329956,000,1173.329956
2010-02-22,1025.199951,1045.25,1018.809998,1040.76001,000,1040.76001
2010-02-16,992.169983,1029.52002,986.169983,1025.160034,000,1025.160034
2010-02-08,966.859985,992.210022,920.669983,992.179993,000,992.179993
2010-02-01,964.340027,1004.47998,940.780029,966.859985,000,966.859985
2010-01-25,960.440002,976.150024,952.919983,964.340027,000,964.340027
2010-01-19,981.580017,996.690002,959.630005,960.440002,000,960.440002
2010-01-11,973.099976,991.549988,961.169983,981.580017,000,981.580017
2010-01-04,942.130005,973.609985,942.130005,973.099976,000,973.099976
2009-12-28,942.340027,948.710022,941.840027,942.130005,000,942.130005
2009-12-21,908.76001,943.619995,908.76001,942.340027,000,942.340027
2009-12-14,910.299988,925.869995,894.200012,908.76001,000,908.76001
2009-12-07,909.450012,917.599976,896.380005,910.299988,000,910.299988
2009-11-30,887.26001,922.50,883.72998,909.450012,000,909.450012
2009-11-23,866.280029,894.390015,845.580017,885.609985,000,885.609985
2009-11-16,891.23999,905.26001,864.50,866.280029,000,866.280029
2009-11-09,890.549988,912.840027,884.809998,891.23999,000,891.23999
2009-11-02,821.039978,892.590027,821.039978,890.549988,000,890.549988
2009-10-26,877.070007,885.650024,820.359985,821.039978,000,821.039978
2009-10-19,931.02002,938.080017,876.809998,877.070007,000,877.070007
2009-10-12,914.059998,934.539978,901.419983,931.02002,000,931.02002
2009-10-05,888.900024,923.419983,888.859985,914.059998,000,914.059998
2009-09-28,926.840027,951.25,880.76001,888.900024,000,888.900024
2009-09-21,957.049988,972.650024,919.169983,926.840027,000,926.840027
2009-09-14,927.849976,960.73999,920.549988,957.049988,000,957.049988
2009-09-08,924.719971,939.630005,917.309998,927.849976,000,927.849976
2009-08-31,921.080017,938.549988,886.02002,924.719971,000,924.719971
2009-08-24,879.179993,962.22998,877.059998,921.080017,000,921.080017
2009-08-17,858.559998,885.830017,831.190002,879.179993,000,879.179993
2009-08-10,860.359985,883.76001,850.659973,858.559998,000,858.559998
2009-08-03,870.359985,898.869995,848.150024,860.359985,000,860.359985
2009-07-27,864.530029,893.690002,858.75,870.25,000,870.25
2009-07-20,681.150024,864.710022,681.150024,864.530029,000,864.530029
2009-07-13,646.679993,693.429993,639.219971,681.150024,000,681.150024
2009-07-06,664.539978,664.539978,640.469971,646.679993,000,646.679993
2009-06-29,701.200012,704.909973,660.909973,664.539978,000,664.539978
2009-06-22,679.130005,704.50,660.640015,701.200012,000,701.200012
2009-06-15,683.440002,685.780029,649.309998,679.130005,000,679.130005
2009-06-08,678.799988,697.070007,663.26001,683.440002,000,683.440002
2009-06-01,648.690002,698.200012,624.210022,678.799988,000,678.799988
2009-05-26,620.130005,648.690002,610.679993,648.690002,000,648.690002
2009-05-18,615.549988,645.460022,615.340027,620.130005,000,620.130005
2009-05-11,634.450012,645.390015,610.02002,615.549988,000,615.549988
2009-05-04,627.00,639.650024,608.109985,634.450012,000,634.450012
2009-04-27,617.630005,658.390015,616.690002,627.00,000,627.00
2009-04-20,638.669983,638.669983,597.51001,617.630005,000,617.630005
2009-04-13,627.450012,641.210022,612.409973,638.669983,000,638.669983
2009-04-06,624.640015,629.27002,603.919983,627.450012,000,627.450012
2009-03-30,649.98999,653.650024,616.400024,624.640015,000,624.640015
2009-03-23,623.960022,666.780029,623.960022,649.98999,000,649.98999
2009-03-16,603.00,639.369995,593.840027,623.960022,000,623.960022
2009-03-09,563.869995,606.380005,541.690002,603.00,000,603.00
2009-03-02,596.419983,596.419983,552.369995,563.869995,000,563.869995
2009-02-23,659.27002,663.669983,594.950012,596.419983,000,596.419983
2009-02-17,704.590027,704.590027,649.580017,659.27002,000,659.27002
2009-02-09,710.880005,715.919983,691.190002,704.590027,000,704.590027
2009-02-02,634.559998,716.109985,631.47998,710.880005,000,710.880005
